label,data
sadness,Teu wasa ningal foto2.. Asa nyelekit pisan kana hate..
anger,Indihome teh kunaon anying padahal anyar mayar goblog teh tapi lemot pisan ih tai
anger,Ari jadi jelma ulah sok BALAGA bisi teu boga BARAYA
fear,Rada muringkak bulu punuk menonton Ruqyah: The Exorcism
joy,"Asa bungah ningali si markus,baihakki,pablo cicing d bench..Hahahakan siah da maraneh mah butut maenna"
fear,Eh aingmah meuni serem :( jadi sieun nganterkeun deui hahaha tapi emang keeung si daerah diya mah -_- hawa na beda
joy,Ini ponakan2 aku meuni lucu kalau dijual laku berapa ya ?
sadness,Aduh karunya kiyeu cs Abi kabanjiran modol ge Kedah ka pabrik
joy,Alhamdulillah.. Hatur nuhun gusti!! Hatur nuhun sib!! Hatur nuhun bobotoh!! PERSIB AING JUARA DEUI!
joy,hahaha ajig nuhun pisan ieu abi ngabarakatak
fear,Sarieun yaa awloh ningal nu tabrakan
anger,"Bumi memang tidak memiliki pojok,tapi naha aing tiap neleu beunget sia meni hayang nonjok"
joy,"Demi Alloh lega pisan.. Plong se'edan2nya. Nuhun gusti, nuhun Persib, nuhuuunn..!"
anger,"punten pisan anjing babangus dijagi, da sia teh lain jelema nu pang leresna :)))"
sadness,"sakur tiasa ngahelas :( deudeuh teuing jang ,, sing sabar nya kasep :)"
joy,Aya weh pikaserieun na teh ieu bobotoh
joy,Abdi meuni bungah pisan poe iue
anger,"Wayahna Bobotoh kudu nga UnSubscribePersib kieu carana mah, Bobotoh diancam live batal Mun subscriberna teu 700k? Balik ancam deui Weh UnSubscribe akun Persib! Slogan Bobotoh adalah nafas dikartu member Persib teh liang waduk! Nu Aya cekik nafas Bobotoh!"
fear,sararieun kieu gara gara covid-19
sadness,haaaa hampura abis prihatin beuki dieu beuki nambahan
fear,Cangcang geura duh talian pake rante gembok we meh teu leungit! Meuni asa hariwang pisan nyindir batur
joy,"alhamdulillah ngiring bingah ningali anjeunna tos seperti biasa deui, nuhun gusti..."
fear,Pengen ke kons butuh internet tapi da sieun
sadness,"euy nalangsa gini hidup teh pengen keluar jalanjalan tp maenya sorangan kabogoh eweh, babaturan eweh, karunya pisan nya aku"
anger,Atuh titah saha tangkurak sia mantog kaditu? Omongna sia diundang raja Salman jeung boga visa unlimited...hiiih jd ngegasss wae aing ku jurig jarian iyeu teh
fear,Ayeuna mah sarieun pisan rek nakal teh. Tos cararaket nu ghoibna
joy,Alhamdulillah meuni nikmat ai gs nyampe kasur tuluy nangkarak bin telentang
sadness,"Ngadangu indonesia raya di negara batur asa hayang leweh, ai di imah asa hayang modol"
joy,"Alhamdulillah.... Bungah kacida Persib Juara..., Wilujenggggggg"
fear,asa sararieun kieu pedah corona.
joy,Bagja ninggali budak tumbuh sehat & tjeria Ubar cape ubar nu mata sumanget neang kifayah
fear,"Garut kota na dmna sih sarieun,teu narurut pisan titah caricing teh"
joy,Hatur nuhun gusti nu agung kanggo dinten ayena allhamdulillah katampi sagala rupi kanyeri aral na hatur nuhun pisan gusti
anger,maaf km sy ungpol wkwk ms mending g sy blok bangsat ngeselin pisan
anger,Sia deuk ngaduruk bendera Tauhid? Kadieu datang siah. Loba di dieu. Cobaan ku sia duruk dihareupeun jelema loba. Pengungsi anu keur kamusibahan. Mun sia teu modar saharita keneh berarti sia jago. Ditungguan siah ku di Palu!
fear,Mati lampu + ujan dordar gelap = keueung to the max!!!
joy,"Sangu haneut, goreng asin, bejek tahu cekap pisan.. Nuhun gusti nikmat na katampi."
joy,"JUARAAAAAAAAAAA!! hasil kesetiaan kami, loyalitas kami 19 tahun, nuhun gusti, nuhun PERSIB!!! KAMI BANGGA!"
anger,Lah wkwk sia teh saha anjing riweuh pisan antil tumorow antil tumorow babi
joy,"kang hedi tos lami teu ninggal d tv,meni asa bingah abi ayna ninggal kang hedi d indonesian idol.."
anger,"balikinlah duitnya bangsat emangni, urang denger dia kerja dan dia lagi ada masalah, pas ditanya ke keluarganya ga kerja anjir aing kesel pisan sumpah"
anger,Wasit anjing edan bagong goblog jurig budeg modar setan.
anger,Bule goblok.. sok tau sia.. urus we negara sia Jeung agama sia.. keuheul aing... sorry make bahasa Jerman..
anger,NYAHO TEU SIA Mun Aing Ambek SIA GE BAKAL SANGSAR
anger,Ulah lebay lah boqsue. Bisi di galey kua aing
joy,Hatur nuhun Gusti nu tos maparin karunia ka abdi dina dinteun ieu. Mugi enjing abdi kenging nu langkung sae. Aamiin...
joy,Mani asa ku nikmat kieu gogolehean bari ngupingkeun lagu papatong koneng versi koplo.
sadness,"kunaon ny,naha bet ieu haté asa sararedih kieu"
joy,Muhun...upami emak ngeletik sok atoh da bakal mulung galendona...
anger,aing sabar lantaran boga HATE coba lamun boga BATU geus dibalangkeun kana beunget sia!!!
fear,iah suara cwe gt lah teh serem bgt ampe ngadegdeg
anger,"Bakal aya saat na RAGA ditinggal NYAWA, jadi keur SIA montong sok BALAGA loba GAYA!!! ""NGEWA NELEUNA"""
anger,"Henteu anjing mahal pisan, goblog na teh aing padahal antrian hiji disorobot wae ka nu nembak tungtung na jadi nomor 73 bayangkeun ku sia perhari sabaraha tah ti nu nembak"
sadness,"sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh ,naha bumi urang meuni tega kitu nganiaya ka manusa ? Lamun diregepan ku urang pan bongan kalakuan manusa sorangan anu tiheula nganiaya alam !!"
joy,"Savage anjir si emang. That ""sanajan urang kota ngabubur duit mah ari eweuh beulieun rek meuli naon? Moal ngeunah duit nu dilebokna!"", meni ngeunah seuri aslina geh"
fear,"Jadi males ayeuna muka Twitter teh, unggal muka Twitter pasti Weh berita tentang Corona terus. Jadi sieun Sorangan Weh tungtungna mah"
sadness,Hate asa nalangsa mun dicaritakeun mah
sadness,"Gusti pasihan kasehatan nu ajeg ka istri nu dipikanyaah ku abdi. nie asa teu wasa ninggal na ge, ! udur deui"
sadness,Pernah deukeut nepi ka geugeut nu akhirna jadi raheut:') ugh
anger,Nying apal teu rencana !??? Indung sia ge nyieun beunget sia rencana saling colok goblog.. Kakarek jadi babangus sia . Ngan hanjakal gagal jd jalma . Bahan cakcak sia mah kalah jd manusa!!
sadness,Boboraah ngawas pamajikan batur.. Pmajikan sorangan ge tt k talingakeun..
anger,"naha hese pisan dibejaan teh, makin geuleuh aja aing mah singsusingdem nage. dirumahaja sygku, ngajedog anying ngajedog!"
anger,"Eta budak kamari sore pepeletek koplok, kepret ku aing geura"
sadness,"Lain mendramatisir, tp emang kanyataan... teu walakaya ngadangu suanten si coach"
sadness,Anjis lagu peterpen jeung candil ngalewat jadi cucurucudan gini
sadness,nyeredet kana hate euy sekilas ningali sahar :(
anger,"Kehed sia anying teu daek cicing pisan sia anying, ceuk aing diuk didinya maneh siawwteh diuk didinya, maneh kadieu ulah ganggu aing ai sia teh, oooh si.... jelema apa monyet sih? aing bingung goblog rariweh pisan palalur da aing da gelut jeung aingggg"
anger,Yeuh dengekeun ku sia aing mah tara ngaganggu hirup sia tapi lamun sia ngaganggu hirup aing dagoan babales ti aing !!!
fear,Urng bingung nu make akun c viki saha nya?? Sok asa ngabirigidig bulu punduk.. Serem...
sadness,"Sakapeng mah sok Jol ngeclak cai panon teh,Mun ninggal Batur di paroto sareng ibu na teh"
joy,Ningal lanceuk geus cenghar deui meuni bungah
fear,Blm positif sihh ngan odp dellll sieun we sokk:(
joy,"Nuhun Gusti, nuhun Djanur, nuhun pangeran biru, rangga mang ayi persib juara di GBK :'))))"
anger,"Bagong kunaon kudu aya tiktok sih, geus pusing anjing ngadengekeun alo nyetel musik tiktok... Goblog teu ngeunah ngajedog bangsat"
anger,"Tangkurak sia ajig,,, loba babangus cungurrr,,,"
joy,Duit poho asa manggih duit sok atoh hahahaha Komo manggih na gocip sok sering hahaha
fear,"Astagfirulloh, kok jd sieun nempo bulan, asa rek kiamat.....murinding kuduk"
anger,"Biasana nu hese bebel teu daek cicing di imah teh rata"" lalaki, siga nu kuat wae eta imun, lamun geus geuring weh minta tulungan na ka awewe, Cing athu para lalaki NGAJEDOK di imah ulah bikin ripuh!"
sadness,"Nyeredet hate, ningali ngeplak caina~"
sadness,"cibodas nya Maribaya bukan, dupi anu terang alamat lengkapna punteun.kintun. dugi nyurucud cai soca teu ereun. perjuangan budak leutik"
fear,"nyak? matak sieun gung , hoyong dateng sieun da rek naon ka zona merah"
sadness,"Era aing lalajo perjuangan pejuang baheula, ari aing ngeluh wae ayeuna :((((( asa ka teunggeul beungeut."
anger,"ris engges we riungken meh puguh, tong ngomong nu lain lain lah. Bisi aing emosi, di galey sia ku aing !"
anger,sok hayang neungeul wasit nu gblg!!
joy,Karasa Bungah nya ningali pamaen bandung maen alus di clup batur
joy,Sumedang memang kota paling aman d indonesia rukun warga na runtut raut dina gotong royong na bagja boga lembur kie nuhun gusti
anger,"Loba cing ...Cong...Miang Susi...sia... China babi komunis anjink....di die ngaraja sia teh,ke di akherat Alloh anu ngabalesna,di dunia Oge,negara sia keturunan sia kena virus paraeh,tinggal sia ...tunggu babales ti Alloh...Tiada Tuhan Selain ALLOH...."
fear,"Macaan replyan jeung twit bayavvak eta asa hariwang bahh.. Asa mni bebas eta, komo deui abi kagungan murangkalih istri, hariwang duhh"
sadness,"Sasapoe di kosan teu dahar sangu, sieun aya korona yawloooo peurih amat iyeu hirup"
fear,Rek nagih hutang meuni sieun kieu wkkwkwkw goblog memang
fear,"ieu jangkrik saha meuni tarik disada na jadi keeung ,,huuu"
joy,"Nuhun gusti, nuhun @persib , nuhun warga jawa barat, nuhun ka sadayana"
joy,dupi abdi kenging ngabarakatak? Punten sanes ngaledek tp da aa teh meuni menggemaskan lucuhhh
anger,lieur jelema teh loba nu toxic.hayang pindah planet aing mah
fear,Angger we hariwang nempo duet Phul Jones jeung Indra Mustafa Yahabibi
anger,Goblog pisan saban taun nu dimasalahkeun ngan ngucapkeun natal hungkul. Masia rek ngucapkeun rek nteu ge bacot pisan
joy,"ya Allah, nyeri kulit beuteung lah anjir seuseurian waé. waduh parah euyy"
sadness,Jol nyurucud cipanon nangali status si bungsu...love u too
sadness,Inallillahi... Mudah²an teu aya korban. Bener nya harta mah teu aya nanaonan. Dibanding kuasa alloh mah
joy,Ngeunah seuri ya alloh gelut jeng orang abrajil pake bahasa sunda moal ga nyararambung atuh anying ah
joy,mani bungah ngupingkeun barudak nu keur tasrifan Alhamdulillah sing harasil bageur nu dipimaksadna aamiiin :)
sadness,"Dan aing pun nyurucud cipanon teukatahan,pas ningali si jaya jeung adi na ceurik ngageunggeuik marengan almarhum dimandian,,allohu akbar!!"
anger,anjing kirakira moal mantuan mah ngomong tatadi atuh setan wayah kieu karek males eweuh kuotaan. galey ku aing gera anjing teh.
sadness,"Duh Garut,....sedih euung macana"
fear,Lamun kaluar sieun positif corona Cicing diimah sieun positif depresi
anger,Aya jelema Teu di rp Teu di rl Sok hayang pupujieun Sok hayang mupuas batur nepi ka beak karep Naa ari silaing cageur? Babangus jeung kokod teh bet sarua belegug na.
sadness,deudeuh teuing jang ... .. sing seueur nu meser na nya jang ... di du'a keun sing ka capai cita2 na ... Amin
fear,Abi ge kapikiran kieu Mun mudik kamari2 teh tapi malah sieun dijalan na keh kalah kena
joy,Melihat reply nya sungguh ngeunah kana seuri sekali
anger,Kehed sia anying teu daek cicing pisan...
fear,"Sok palalaur, maenya budak awewe resep k awewe? Mana SD keneh? Ieu th herey ato benern budak nyieun status th? Asa hariwang.."
fear,"asa keueung milampah hirup teh gening,culang cileung sorangan asa weuh batur...padahal kuring unggal poe panggih..."
sadness,"Kieu kanyataan na, matak nalangsa ti awal maen ge.. Karunya"
fear,Meuni soak ningali nu di siksa
joy,"nuhun gusti, nuhun juve, nuhun morata, nuhun Bale"
sadness,Asa cuang cieung..ari di bumi nyalira dede nju t dmang th..hariwang t aya rencang pakumaha..sok jug inget ka kolot ari tos kieu th...
joy,"Menang euy GR 7 - 8 BONFICA asa ku bagja boga ngaran diciamis tim footsaall yeahh. ""Nhun barudak"""
sadness,nya ge urng can soleh urng moal nyieun raheut maneh npi ka leweh najan urng belang betong kneh kna solat urng moal ngjak maneh knu maksiat
joy,persib kengeng jerman kengeng bungah te
fear,Nu tinju mah ngan 2 an naha ari penonton nu paeh 17 org serem
joy,"Meuni bingah uy, Manchester united menang teh.. keur mah, calik dipuncak klasemen ditambih gaduh pertandingan sisa :)"
joy,"rarasaan asa atoh pa agul"" nilai jeng batur teh hahah"
fear,Suara nak serem pisan teteh.. jadi sieun ngadenge na
fear,Asa melang mun ewh kbrna teh.
fear,muriding ningali nu tabrakan
fear,"Punten ah kang .. Jadi asa melang, asa teu enak rarasaan"
fear,"Tumben wayah kieu ti sindanglaya keneh macet, ternyata di 24 banjir + pareum listrik oge, sarieun kieu:("
sadness,Nyurucud cipanon macana euy teu bisa nyalahkeun sasaha urang mah :'(
fear,"Bulu kuduk aing tegak berdiri.. Sieun euy, tapi daripada kepo engke..."
joy,alhamdulillah gusti bingah ninggal pun biang tiasa gumujeng lantaran padamelan sim kuring. :')
anger,"Anjing facebook aing aya nu ngacak""...ijid mah ngmong harepn aing...!!"
anger,"Piraku salaki aing kudu ngdp spermana tiheula saacan nikah???? Ih ajig ni aral pisan ka eta sungut, ni gblg!"
sadness,"Kabiasaan .. Persib diCurangin Teh da Hate Nyeri,Cai soca teu kabendung,Badan Teu enak .. *Ulah Teu Damang Ya Allah Ngan Gara2 Wasit"
joy,"Hatur Nuhun Gusti, Doa kami terkabul. Hatur nuhun og kanggo para pemain, pelatih sareng seluruh official dan BOBOTOH nu tos berjuang d solo"
anger,Cing atuhlah jangan goblog2 pisan jadi jelema. Keuheul aing.
sadness,"Karunya kieu nu rek kiwin, susulumpatan kieu"
sadness,Sedih euy keur gacor² teh kalah liga di hentikan.. mugia selalu di sarehatkeun sadayana
fear,Aduh ajjg degdegan kieu sieun korona
anger,"Maen Jeung hatena ,nuhun badag mas Hariono24 , manajemen goblog !"
fear,Ehh aratos ath meni sarieun kieu ku uka hapus ieu
fear,Duh aing hariwang nempo ava sia
sadness,"Sedih nonton net,| tentang keluarga surprise surprise gitu uing jd ngeclak cai panon :|| Ngarasakeun uing ge kangen ka indung :(""|,,,,,,,,
sadness,""Mun ker peting hiji komando mah moal kieu jadina, asa nyeredet kanu manah euy mun inget kanu kajadian nu peuting"
joy,"Yaahh minimal boga bahan jang seuri nyakakak sore ini, seger pisan ieu bodor ti encib"
fear,"pisan sin,bakat ku sieun urang lumpat ka tukang es"
fear,Sok muringkak bulu punduk ari ngadenge sora karinding teh
joy,Aslina bingah pisan lihat c tteh udah berhijab
anger,"Saha nu hayang kuliah Saha nu riweuhna bangsat pisan lah , leuheung mun ngartikn jng kabutuhan kuliah teh naon wae bangsat kabeh lah anjing nu teu nyaho nanaon kalah pipilueun bangsat teh anjing pisan lah kabeh"
fear,"nu cilaka pejit na allohuakbar kaluar astgfr sieun , sok ingt ka kmu sok kkbutan wae sarieun cing jarauh , omat tng kkbutn mun nnaon teh"
joy,Ngeunah seuri maca ieu.. Nuhun wa @stdsiliwangi hiburan na!! Semoga bobotoh makin berkelas
fear,"iya, meni ngaderegdeg,, sieun loba dosa"
anger,Teu kudu loba ngahuntu tingali hasilna weh gblk!!
joy,urang geus bagja boga babaturan siga ddnya jd tong menta leuwihnya..
joy,"berkah dari corona udara kotor jadi kurang pisan, alhamdulillah menghirup udara sehat, lihat si adit alus si eta dina transport jadi ka lingkungan emang berkesinambungan edannnn Urang senang juga sebagai pesepeda abal-abal yang mencari konten SG eh banyak yang ngikut sukakkkk!!!"
fear,"Cobaan geura, datangan warga yg status PDP make apd lengkap. Panas goblog hareudang, nya sieun dieuh"
fear,"Serem ningali nu keur ambek²an teh, sieun kena semprot!"
fear,aing lamun ningali si aldi sok hayang lumpat. asa ningali jurig weh. sieun
anger,Deuleukn sia mun keok ku aing buburak gra
fear,Asa keueung kieee. di imah sorangn sedih loerdz
anger,Ari maneh sok ngahinakeun teuing. Boa bayaranna leuwih gede ti penghasilan maneh.
anger,Jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat Indonesia ti mimiti ekonomi nepi kana hukum. Maneh ulah lieur ngiluan we make heste
anger,Pura-pura pisan menta hampura. Sing mwl ngahampura maneh siah anjing nepi ka iraha ge. Nepika aing modar ge aing mwl ngahampura sia.
anger,ges lah aranjing ulah kalaluar imah bangsat lah meh gancang lengit si kontol korona
sadness,Pasrah waelah da tos teu tiasa di kukumahakeun :(
anger,Asli goblog perih pisan eta. Pernah nyobaan make ieu waktu tigesruk kuatka siga nu lengit hela nyawa terus balik deui.
joy,"Asli ieu aing ge seuseurian nigali replyan si ieu, bodor ieu jalma"
sadness,"Deudeuh teuing jang, mugia lebet surga na Alloh"
anger,"Anying, naon deuih... Cik atuh tong goblog2 teuing hirup teh... Make ngaletak wc si goblog... Surup gening hirup sia..."
sadness,"Deudeuh teuing jang, sing sabar, sing kuatnya :("
sadness,"Asa peurih batin teh ningali mantan geus boga budak, sok cirambay cai panon lamun ningali BCL mangku budak dina TV :(( . duh gusti PEURIHHH"
sadness,"Abdi ngangkeun kana dosa abdi, mugi gusti ngahapunteun ka abdi, margi teu aya anu tiasa ngahaputeun kana dosa abdi kajabi gusti"
fear,"duhh jadi sarieun kieu uy, mugia t aya hal nu dipakarepkn kang, duhhh.."
joy,"Nembe sumping ka bumi persib kengeng,,Asa bungah kieu poe ayeuna! Nuhun pisan"
sadness,Sakur tiasa ngeclakeun cai soca :'( Teu tiasa nanaon deui :'( Pasrah weh kanu diluhur ..
anger,"Naon aisia goblog, gelo pisan, sing bener atuh bagong teh, eeuh anying, kehed siamah, ku aing rek diduruk eta heuncet maneh? Belegug pisan jd jelema teh koplok!!!"
joy,muhun kang irfan..u're the best lakh poko na..hatur nuhun ka sadayana ksatria garuda..bingah abdi gaduh garuda..hehe
sadness,"Sedih kieu ningali launching Persib 2taun katukang , ai Persib teh nu saha ? Persib gede pedah saha ? Tanpa bobotoh maneh moal segede ayeuna"
fear,Ibu asa hariwang denger kalian gitu te
joy,Cape beteung yah nyakakak sama KHS...
joy,"Kamari ge cenah poe mamak, urang mangmelikeun bunda kebab jeung ngagofood Double cheese burger mcd ge si bunda kuatka bungah pisan, padahal ngan saukur makanan"
anger,Sia goblog bondon teh naon ajig
fear,Ieu ormas naon om meni sarieun kitu ningal raray na
joy,Aslina ih abi pernah. Karek ngadenge sora si cepot hungkup ge geus babarakatakan. Kuatka peureus kadut
joy,Bagja boga bbtran kos maraneh.ti awal cilaka npika ayena maraneh sok aya datang silih berganti.teing kudu kumaha balas budi ka maraneh lads
joy,"Kakara ayeuna persib eleh, tapi hati tetep bungah, optimis ningali permainan marake geutih kabeh"
anger,"Apa gunanya sih d twet ngaploud foto"" bokep eweh gawe si aranjing hadeuhhh geura arinsaf sateh !!!"
joy,tiap malem dia nelponin aku ke esia yg 375ribu. aku sok babarakatakan ngadenge si eta ngocoblak. mungkin itu yang namanya di sekil. huft.
joy,Alhamdulillah hahahahahahaha *bari seuri* asa bodor bieu mah da antique
fear,Akika gak mungkin ke sana atuh ari iyey eeiiimmm.. Ni sieun ngadenge satpol pp teh
anger,Persib mah gede duit loba perhitungan lamun tim Batur eweuh duit loba babangus di awal na jadi pasti daek pemain teh
joy,"Bagja ningali permainan PSGC..,salut ka kang heri salaku pelatih..."
sadness,Watir urang mah meni eweh nu ngawaro
fear,ngadangukeun NIGHTMARE SIDE meni serem uuyyy
sadness,"Innaalillaahi wainna ilaihi rooji'uun, mugi2 di paparin ka tabahan manahna di salametkeun jiwana sadayana, sareng mugi sabar nampi kana musibah ieu"
sadness,"Sakapeung mah sok hayang ngagabrung nangkeup indung, tapi inget indung geus…"
joy,Jenaaatt!!! Persib juara tuh dieu geura :') nuhun gusti nu agung kedah kieu jalana anjeun nu kawasa.. ALHAMDULILLAH nuhun gusti.. ALPATIHAH
