label,data
2,"Miris ya Allah ningali berita palestina d tv :(("""
2,"Miris, nu ngomen resep kana berita ieu ge saruana. Miris iman."
3,mIROH VERSI SUNDA MEUNI NIKMAT KIEU EUY
4,"mitamit, aing jd muringkak bulu punuk anyeeng"
4,Mlm2 nglewat rumah korban Ibu dan anak yg di bunuh. kasian lg ngandung di bunuh :( serem ningali imahna
3,mm wareg!! alhamdulillah Gusti meuni nikmat..
3,mnh lg berbunga bunga yaaa den ? Asa sumbringah hahahaha
4,Moal beja2 ke ma laa. Manii sieun ngadenge na ge.
1,Modar siah brazil modar anjing setan goblog siah modar babi!!!!!
1,Modar siah the jak modar goblok datang ka kandang maung !!! Modar siah
3,"Molongpong kieu hate sametan geus lalunas mah, nuhun gusti."
2,movie in this day make me ceurik kabina - bina karena because meuni sedih pisan
4,muhun abdi ge meni kuat ka keder kieu ieu teh
2,"Muhun asa saredih nya, mugia enggal berlalu pandemi ieu, aminnnn"
2,muhun asa teu tega ningal na
2,muhun ih pangling pisannya sok hayang ceurik abi mun inget leutikna kumaha
3,muhun kang irfan..u're the best lakh poko na..hatur nuhun ka sadayana ksatria garuda..bingah abdi gaduh garuda..hehe
2,"Muhun Kang, hanjelu maungna bubuk .."
2,"Muhun kang..pasrah sumerah ka Allah bari ku urang di ikhtiaran, Insya Allah aya jalan. Mugia sadayana dipasihan kasehatan"
2,Muhun karunya. Tukang nasi kemarin tos teu icalan. Muhun sing gera pulih. Teu wasa ninggal anu susah. Aamiin ya Allah
4,"Muhun pals, sesah pendak rencangan keur pandemi kieu mah, bade kaluar ge sarieun"
3,"Muhun, nuhun.. Alhamdulillah, asa kumaha nya, sesah nyariosna.. Bingah pisan."
3,Muhun...upami emak ngeletik sok atoh da bakal mulung galendona...
3,Mulai ajig pikaserieun wae ieu
1,"mun aing jadi pemain mengbal atawa jadi pemain persib,sakali hayang neunggeul si ismed duli rek di kartu merah ge"
1,"Mun anakna lain sobat aing, geus didagor tah jelema, paduli mamang dekah."
1,Mun aya batu da ges di baledog sia ku aink
3,mun aya nu nanya ayeuna mah ceritana oge sambil seuseurian. tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu nyangka pisan
1,"Mun aya nu ngomong ""slow aing mah teu sieun ka corona"", ""tong panik, dibawa slow ku virus mah"". Hayang ngagorowok ""waduk anyinggggg"""
2,"Mun diri abdi diparengkn dipasti ku gusti enjing pageto,abdi sumerah tur ikhlas.sahnteuna abdi tos t ngrsa pnarasan ku cita2 abdi tibaheula"
1,Mun dordar jeung ban serep asa hayang ninggang babatok si abu janda ku martil
1,Mun geus anjing mah da kumaha deui euy wasitna ge kudu rada dipantau
1,Mun indung aing nu di smprot ktu. Rek bupati rek sha ge di tengel ku aing mah. Asa culangung ka kolot..
1,Mun kapangih blo urg ikut nya hayang neungeul urg the geus lila ey teu neungeul jelema
2,mun ker kieu asa saredih ningali eta teh :')
2,"Mun ker peting hiji komando mah moal kieu jadina, asa nyeredet kanu manah euy mun inget kanu kajadian nu peuting"
1,mun koroyok k slembur tuman kawalat k kolot kehed..
3,Mun libur natal teh keur leutikmah sok atoh da sok loba film kartun :D
1,mun neangan batur TONG PULAH PILIH GOBLOG NGARANNA OGE NEANGAN BATURAN KAN
4,"mun ningal laga sore kamari jeng tadi peuting asa melang keok telak, pemain na berenergi tinggi batur mah,,,,,"
3,Mung ngadangukeun lagu2 sunda teh ieu hate meuni kumaha kitu.. sorr sorr duuh bingah kitu
2,"Mung tiasa sumerah diri, rumaos sagala rupina kagungan Gusti. Pon kitu deui panyakit..."
2,"mung ukur ka gusti sim abdi sumerah, sareng mung ka gusti abdi seja pasrah"
4,muriang embung ka dokter da sieun d sangka covid nini maot teu bisa ngalayad da lockdown inalillahi dunia jadi kieu
4,Muriding bulu punduk ningali BMX kejurnas di kampung ladang
4,Muriding eta ngadenge suara misterius terompet
4,muriding ningali nu tabrakan
4,Murinding euy..Smoga msh panggih jeung Ramadhan taun hareup
4,"Muringkak bulu aing, dang. Sia mah ah..."
4,Muringkak bulu kelek aingah ngadenge sora anak hayam wayah kieu
4,Muringkak bulu kuduk nempoan foto di Sleman
4,"muringkak sagala bulu mun ngadenge lagu lengser wengi , anjislah"
2,murudul cai panon ningali temlen semua nyudutken persib dan bobotoh
1,"Muslam, muslim, muslam, muslim. Gandeng sia Amin Rais kehed! Kepret geura ku aing!"
1,"na ai sia meni legeg babangus teh tong sok asa Aing Uyah kidul ngomongkeun culture Indonesia, ngerakeun!"
2,"Nah kitu, meni sedih ongkoh mahasiswa tapi mikirna kitu keneh:(("
3,Naha aing teu eureun ieu seuseurian nyak ningali pidio ngado'a Neno..
1,"Naha ari nyaneh ma,ruf amin mmwa bobotoh nyaneh cicing wae..mikir atuh lain ngahuntu wae..."
1,"Naha ari sia make jaim sagala ka sajelema ngaku teu cemburu tapi ngirim di tuiter mewek, kan goblog hakan tah gengsi, mun perlu sanguan meh wareg hahaha"
2,"Naha asa ngarasa sedih ningali @persib maen home sepi,pemain cadangan deui gegara di dzalimi ku federasi. Sok sib buktikeun di lapangan, yakin bisa meunang.aamiin"
2,Naha bisa gejala gt ih:'( deudeuh Beuki begang wfh teh
1,"naha hese pisan dibejaan teh, makin geuleuh aja aing mah singsusingdem nage. dirumahaja sygku, ngajedog anying ngajedog!"
4,Naha hujanna kudu serem kieu coba. Diriku lagi sendirian tau
1,Naha iye budak gelo pisan bangsat. Goblog maneh.
4,Naha jadi loba begal siang2 anjir sararoak:((
4,Naha nya abi mh sieun ngadanguna asa horor;(
2,Naha nya lagu Alm. Glenn Fredly - Sedih Tak Berujung meuni Nyesek
2,Naha nya min Urang mh sok disiasiakn ku lalaki padahal urang mh nges bener bener Kurang Kumha Urang mh min Diselingkuhan diharepen ge masih sabar
4,Naha nya naon maksudna ieu teh ngadon bentrok sarieun indonesia
1,NAHA NYIEUN PINAPSUEUN NYA
3,"Naha om isin, abi mah sok atoh moment eta sok dilamikeun salaman ge pas hocew nu di pikareuseup ku abi om."
2,naha sarua pisaannnn gustii sok saredih
1,naha sih jelema teh pinafsueun wae
2,Naha sih mak meuni leuleus kitu ih karunya² teuing
2,Naha urang mah watir bisi rumah tangga maneh ancur we ereunan euy karunya keluarga
2,"Naha ya sok parada teu ngawaro mun urang ngajakkan temenan teh, meni sedih pisan mun promot di base sepi teh"
4,nahanya beut sarieun ningali nu di tilang
4,Najan duit di berean wae ge tapi mun rek barang beli teu ijin hela ka salaki teh teu wani urang mah
2,"Najan motor urang boyot ge watir ningali si bapa ngadorong motor, da mun eta urang ge kudu ngadorong ti jabong ka palasari ciater mah mengok lur"
3,Najan sakedeung. Ningali raray na oge aingah geus bungah. Komo dei mun sa imah
2,Nalangsa abdi nalangsa kedah kumaha
2,Nalangsa ih unggal ningali video eta te:(
2,nalangsa mun gs ngbrol ngaran bbtran atw sahabat urang cuma boga keluarga eta nu slalu aya
2,Nalangsa pisan atuh neng teu boga dwit...
2,"Nalangsa ya Allah, Hanjakal asli hanjakal."
2,nalangsa. lebah dieu muslim kudu sabar teh ; muslim ngingetan bahaya komunis tpi dituduh anti pancasila. aneh!
1,Nanaonan lah poe sabtu bobogohan ka beak-beak duit arisia kudu ngajajanan. Jedog weh di imah tong sok balaga! Blog
1,Naon ai sia teu jelas pisan Bagong
1,"Naon aisia goblog, gelo pisan, sing bener atuh bagong teh, eeuh anying, kehed siamah, ku aing rek diduruk eta heuncet maneh? Belegug pisan jd jelema teh koplok!!!"
1,"Naon aisia goblog, gelo pisan, sing bener atuh bagong teh, eeuh anying, kehed siamah, ku aing rek diduruk eta heuncet maneh? Belegug pisan jd jelema teh koplok!!!"
1,Naon atuh anjng naon?! Isuk keneh geus nyiar² pinapsueun wae..
1,Naon si anjing sia bacot goblog lah maneh weh mikir sorangan kudu kumaha eta
1,Naon si bagong rujit sia hirup
1,"naon sia anying, kadek sia ku aing"
1,"Naon sih anying. Riweuh pisan si bagong. Sia pengangguran mun teu nyalahkeun pemerintah ayeuna nyalahkeun awewe? Insyaf sia teh zuma. Sia tah akhir zaman, lainna neangan gawr kalahkah komen ig. Nyinyir deuih si anying. Guna sia hirup."
1,Naon sih maraneh teh goblog!! Maju kadieu sia teh anying!! Goblog wawanian sia!! Kadek sia ku aing
4,"Naon tateh asa hariwang teuing, bisi ku ma onam"
1,"Naoon sih iyeuu jelemaa ngahuntu waee , nyaho aing tunduuh"
1,Nareangan pinafsueun wae isuk keneh ge aranjing teh
2,nasi goreng anyinggg is paruy pertama diapelin nenteng nasgor meuni sedih:(
3,Nembe gugah kulem langsung cikopidud alah meni nikmat siah boy
3,"Nembe sumping ka bumi persib kengeng,,Asa bungah kieu poe ayeuna! Nuhun pisan"
4,"Neme ge tos tlpnan sreng s mmh,dlmbur ge berang meuni keueung djln sepi,jlmi ge teu Aya nu klluar,mlhan nuju d pantau bisi Aya nu datang ti kota"
3,"Nempo kieu hungkul ge ngeunah seuri, membuktikan sebuah kebodohan mereka"
3,Nempo nu kieu hungkul aingmah seuri nyakakak
3,"Neng Ara hatur nuhun yaaa hs jeung tusutnya. Tadi pas hs, aku hampir hipotermia gegara liat wajah Ara adem pisaaan, alhamdulillahnya dihangatin genggaman tangan"
2,Nepi ka belegug-belegugna dibéakkeun oge ku sorangan. Watir urang mah ngabandunganana gé. Aslina.
2,Nepi ka teu bisa balikna 1 minggu banjir masih tinggi daerah sapan arah majalaya kumaha ieu karunya anu d imah
2,Ngabatin kieu meni asa era kieu keneh wae:((
4,ngabirigidig... sieun kana bedil sareng bedog
3,"Ngabuburit yg sederhana adalah mendengein kang Ibing, seuseurian sorangan, hate bungah,,angeun kacang mengantosin"
3,"Ngabuburit yg sederhana adalah mendengein kang Ibing, seuseurian sorangan, hate bungah,,angeun kacang mengantosin"
1,Ngacaprakna harepen aing geura tong tukangen bisi di leyek ku aing tah bengeut!!! Rungsing ka aing na oge!!!!
1,"ngadagoan sia balik ti manado anjing mni lila da di galey ku aing gra deleken siah , nu ngaran usup tah ku aing moal di bere ampun sia ,!"
2,"Ngadangu indonesia raya di negara batur asa hayang leweh, ai di imah asa hayang modol"
2,"Ngadangu takbir dina kaset teh, nyeredet kana hate, asa loba dosa teh gusti :')"
4,Ngadangukeun ARDAN meuni Pagojod antara sieun jeng embung ngadangukeun tp volume radio geus terlanjur tarik.. sieun anjir.. :(
3,ngadangukeun cepot ngabodor di youtube ... meuni bingah hate ...
4,ngadangukeun NIGHTMARE SIDE meni serem uuyyy
4,Ngadegdeg kitu euy jelasin simulasi teh.. Sieun ditangkep
4,Ngadegdeg sieun barca eleh
3,Ngadenge babaturan maju meuni ngarasa atoh pisan.
4,Ngadenge ngaran eta disebut asa kalah kareueung
4,Ngaderegdeg geus sieun kanyahoan licik na...cukimay lah...
4,Ngaderegdeg keneh kanyahoan nyontek pas UAS
3,Ngadon seuri ah ngeunah ieu bodor na hahahaha
2,Ngahuleung jol hayang ceurik. Teuing kunaon
1,Ngajak gelut ih si bagong
1,"Ngajaredog heula tangkurak sia, urang kota.mon-tong sok ngalobakeun acara heula."
1,ngajedog diimah ulah kaluar sia beunget
1,"Ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa ka mol, sia teu sieun sih kajeun tapi ngarugikeun batur kehed, anak aing di gugu eh anak sia kalah diabur"
1,"Ngajedogggg goblog di imah ni hese dibejaan na ai sia bebel pisan. Batur ge sarua anying hayang ulin mah da urang ge sarua hayang ulin. Mung gelo mereun nu ulin wae sakitu geus dipapatahan ku kolot, ku medis, ku pamarentah eta hulu atawa coet ni teuas kitu bagong."
2,Ngajerit hate ge ai hrp anger wae kieu mah! Btr mah moal apal jng moal bsa ngarasakeun
2,"Ngajerit hate ngadangu beas,garem,BBm makin naek jeng kouta makin mahal ges mahal di bagi bagi dei Ripuh ripuh"
2,Ngajèrit maratan langit. Ngocèak maratan jagat. Duuh gusti ieu raga teu daya teu upaya mung tiasa sumerah ka anjeun.....
3,Ngakak ieu ningali wawancara the jak :)) ni bungah asa geus juara liga cempyen :)) kamana atuh koplok
3,NGAKAK PISAN ANJING IEU GAROBLOG WKWKWK. Udah paling seneng liat Tebby sama Tian papoyok poyok
1,"Ngaku sbg ormas islam, kelakuan yahudi... Ngerakeun urang Garut si koplok teh. Mun panggih, di galey ku aing"
2,Ngaku weh abi mah ayeuna keur saredih ningali umak ga jujur hnmm
3,ngalamun bari ngopi hideung meuni ngeunah kieu
2,"Ngan bisa sabar urang mah, tawakal pasrahkeun kabeh ka Gusti Allah."
2,Ngan bisa saukur sabar jeng sabar wae. Dan Allah mah uninga atuh jang.
2,Ngan saukur tiasa nyaklakeun cai soca teu tiasa ningali langsung. Jadilah penerus agama dan bangsa jagoanku Ikmal
3,"nganjuk roko di bonusan koleq sampeu samangkok, nuhun gusti"
1,"Ngaran sia teh kuduna mencerminkan kebaikan dan kedamaian,, sia mah kalahkah sabalikna, tangkurak sia"
1,"Ngaran weh mahasiswa islam, sahanteuna teu islam islam teuing mah cik perilaku na siga mahasiswa atuh bro, datang ngaruntah sugan di bersihan hanteu goblog pisan."
3,Ngaraos bingah ningal hasil karangan murangkalih kelas tilu
3,ngarasa bingah gaduh pamimpin nu linuhung inovasi
2,Nge'Clak cai panon teh geuning gusti
2,Ngeclak cai panon ragrag kahandap tempo geus nyieun kasalahan
2,"Ngedengerin lagu Gren Fredly - AKHIR CERITA CINTA , anjir nyurucud lg cai panooon :'("
1,ngeliat beunget mnh teh asa hyng nijek
1,Ngeraken garut wae siamah plokk ah.
1,Ngerakeun Bandung sibangkong ... Da moal jauh ti gorombolan geng gong ... Kapanggih ku aing cacag
4,"Ngeri kitu om, mudah2 an diurang mah teu nepi kitu."
1,Ngeselin bre lila si kehed te pira surat kesehatan nungguan sajam gblg teh setan
3,Ngeunah seuri gini ey.. ningali yg bobogohan pasea diTL.. sing putus lah.. Aa nampung kok
3,Ngeunah seuri maca ieu.. Nuhun wa @stdsiliwangi hiburan na!! Semoga bobotoh makin berkelas
3,"ngeunah seuri macaan mentions H-7, nu jaromblo ngaradat"
3,Ngeunah seuri macaan nu parasea beda basa.
3,ngeunah seuri ngeunah seuri sareng barudak PAT 01 mah hahaha Alhamdulillah
3,Ngeunah seuri ya Allah. Nuhun. Sing sarehat
3,Ngeunah seuri ya alloh gelut jeng orang abrajil pake bahasa sunda moal ga nyararambung atuh anying ah
3,"Ngeunah seuri,ngeunah sare nmpo arsenal d bubuk"
3,"Ngeunaheun kieu nuansa. Ngomong teu ngalarti tapi ngilu ngabarakatak, arayu pula."
1,"Nggeus atuh goblog parasea we hayoh plagiat ieu plagiat itu Euweuh gawe pisan hirupna Teu kaop sarua setik disebut nurutan, bubudakeun Belegug siah"
3,"Ngilu bungah aslina,persib mah moodbuster pisannn... Keun bae da mahal ngahaja2 neang kabungah teh, lupakan sejenak cicilan motor ka adira, cicilan hape ka homkridit, serta bank emok yang selalu menanti"
4,Ngilu ngadegdeg sieun paeh
3,ngiring bingah ninggal ibu nagara sareng bapa akur deui
2,Ngoceak marapatan jagad teu kawasa narimakeunna te ku Rido bulan madunya kuring teu kiat ngabayangkeunna
2,Ngoceak ningali raga nu papisah jeng nyawa.
1,NGOMONG GITU SKALI LAGI AING KADEK SIA NYA
1,"Ngomong naon ieu, anying. Sok intelek pisan."
3,Ngomong2 ppu na karak ayeuna ageung pisan skor na ih meuni bungah
2,NGUCUR CAI PANON AING NINGGALI TL LOBA KORBAN:'(
2,"Ngucurlah ieu cai panon ningali eta sinetron,coba geura tingali"
4,ngungsi kamana awokok heeh ih corona jd sararieun
3,ngupingkeun bocah ngawadul meuni cicirikikan sareuri..... meuni bungah....... janten ingeut masa alit kapungkur.
3,"Ngupingkeun Lagu Cianjuran,di Tamih Kopi Hideung,sareung hujan cuk clak,Nikmat kieu Gusti"
3,"ngupingkeun lagu karedok leunca, serasa nuju tuang sareng karedok leunca, nikmat pisan kakupingna"""
3,Ngupingkeun tembang2 john lennon di baturan ku. cikopay sareng cai hujan ditambih sesepeun. Gusti aya ku nikmat.
3,ngupingkeun wanda JAIPONG direncangan ku Cikopi mah euh asa ku nikmat geuning nya
4,Ni kareueung atuh ji
2,Ni karunya teuing eta si neng...! Sing sabar neng...da moal lecet saukur ngantosan dugi ka sasih boboran.
3,Ni ngeunah seuri ningalieun reply ieu hahaha
2,Ni nyeri hate... asa hayang ceurik
4,Ni order ojol ke daerah zona merah berapakali order minta dicancel mulu allohu Sieun sih emang khusus daerah ini tuh
2,"Ni sedih ninggal budak eta, deudeuh teuing domba na ka beleum"
2,"Ni teu wasa ningali korban d palestina,sing syarahid dunia aherat lah"
2,"Niat hati ingin nulungan, kalah dititah nalangan, tungtungna nalangsa da teu di bayar-bayar hutangna kangeunahan:("
3,"Nikmat hari pertama, menemukan campuran nikmat cincau + susu. Alhmdulillah nikmat pisan, Gusti"
3,"Nikmat pisan berbuka dengan roti anu 2000,rokok magnum 3 batang, air putih dan tea panas manis uhh"
3,nikmat pisan serius euy
3,"Nikmat pisan wayah gini mah, beres ngebon langsung disuguhan es kalapa"
3,"Nikmat pisan, sareung raos nya teteh, laukna tutut tur keong, imut waktos aralit kapungkur,"
1,Nikung tross sia teh anying
2,Nineung baheula mah harga garpit teh 3000 meunang 2 batang. Ari ayeuna mah ci teteh warung nugeulis itu teh ges di kawin ku batur :((
2,Ning kie nya.. sing di kiatken manah abdi mugia alloh masihan jalan kango diri anu kr ngoceak ngomean kaperih.
2,Ning kie nya.. sing di kiatken manah abdi mugia alloh masihan jalan kango diri anu kr ngoceak ngomean kaperih.
4,"Ningal cuaca sae kieu, teu kiat gusti hoyong sapedahan. Sieun corona tapi.."
3,Ningal lanceuk geus cenghar deui meuni bungah
3,"NIngal pawai,rarasaan teh atoh sareng sedih,,,,atohna,geuning seu'eur pencapaian anu tos ka capai ku subang teh,.."
4,"Ningali berita teh isina meni corona wae, matak pikasieuneun."
3,"Ningali budak leutik 2an cewe-cowo mawa ukulele di stopan dago dukomsel,digeroan ku pengendara roda 2,dibere amplop,bungah na nepi loncat-loncat, nuhun cirambay"
3,Ningali djanur seuri bungah asa ngenahen kitu.. Santai bari diuk menikmati pertandingan nyaho gol weh
4,Ningali foto2 Citarum via google image asa hariwang kitu :(
4,Ningali internet ngadon pikasieuneun jawabannateh
3,"Ningali kamu putus jeung kabogoh na nu goreng patut itu ibarat maehan balak 6 jeung balak 0, bungah pisan anjir aslina"
2,"ningali na jadi sedih min,,inget ka rerencangan,,kapungkur pagawean teh ngaliwet sisi wahangan,,kaleresan kuring urg lembur,,ayena tos pada karolot kie, neangan hirup masing""..tos langkung 20 thn teu parendak..."
2,"Ningali pm simamah dibbm langsung ngeclak cai panon kieu gusti , hampura mah aa sok teu nurut sok nyieun hate mamah kecewa ."
3,Ningali senyum maneh oge urang mah tos bungah komo deui lamun eta senyum ka urang
3,"Ninggal popotongan tos baragja sadaya , ngiring bingah weh sayamah"
4,"Ninggali bulan keur full moon, jol sarieun nahanya"
4,Ninggali komentarna ni sarieun kitu euy..
2,"Ninggali mamah uwih dagang ti pasar ujungberung meni sedih Naha make jeung dtutup sgala .. Tinggali supermarket meni buka dugi k wengi .. D lebet supermarket oge teu sadayana sembako Hampura curhat .. da abi mh jalmi bodo ,jd bisana ukur ambeuk kbegung hungkul"
2,"Ninggali ucing nu asalna normal, aripek jol euweuh sukuan hiji pas panggih teh, menta dahar eeongan siga biasana, ni asa ngajerit kieu hate"
4,"njay...Bersin Oge Asa Asa, Sieun Jadi ODP, Aman Keneh Hitut Euy"
4,"Njirrr suka muringkak bulu punuk da, ai aya lok-lok jam seginih teh :( hororr atuda ihh"
2,"nongkrong di jalan mah matak panas hate, ningali keun batur ngabring momotoran jeung kabogohna :(("
